客户id,登录账号,客户名称,分销关系关联时间,订单号,产品id,产品名称,实例id,实例首购时间,订单类型,订单时长（月）,支付时间,原价,应付金额,实付金额,项目ID,是否算评级业绩,评级业绩,消费账号数,不返佣原因,合同返佣比例,佣金比例,佣金金额,是否伙伴与客户协同的订单
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-23xdpdhqa,2014-09-14 00:46:47,后付费,,2021-08-29 00:00:00,0.001,0.01,0.01,,否,,869,后关联客户存量产品的非新购升级订单不参与计算,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-hangzhou,2018-04-17 14:56:50,后付费,,2021-08-12 00:00:00,9.352365,9.36,9.36,,是,9.36,869,,,0.15,1.404,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1gp11ilqycf7tn1x8d,2019-11-20 15:14:38,后付费,,2021-08-08 00:00:00,0.462,0.42,0.42,,是,0.42,869,,,0.15,0.063,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-18 00:00:00,0.57,0.51,0.51,,是,0.51,869,,,0.15,0.0765,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-shanghai,2018-04-17 14:56:50,后付费,,2021-08-08 00:00:00,0.517164,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lv,2019-01-15 08:33:05,后付费,,2021-08-13 00:00:00,0.017,-0.03,-0.03,,是,-0.03,869,,,0.15,-0.0045,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,oss,对象存储OSS,cn-shanghai;standard,2014-10-10 11:33:45,后付费,,2021-08-11 00:00:00,0.058749,0.02,0.02,,否,,869,后关联客户存量产品的非新购升级订单不参与计算,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,eip,弹性公网IP（后付费）,eip-bp135x76qnrflbwbvzoy7,2021-04-09 16:41:40,后付费,,2021-08-19 00:00:00,0.48,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-05 00:00:00,0.695,0.64,0.64,,是,0.64,869,,,0.15,0.096,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1gp11ilqycf7tn1x8d,2019-11-20 15:14:38,后付费,,2021-08-14 00:00:00,0.34,0.28,0.28,,是,0.28,869,,,0.15,0.042,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-hangzhou,2018-04-17 14:56:50,后付费,,2021-08-10 00:00:00,9.305203,9.12,9.12,,是,9.12,869,,,0.15,1.368,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-hangzhou,2018-04-17 14:56:50,后付费,,2021-08-21 00:00:00,9.515482,9.37,9.37,,是,9.37,869,,,0.15,1.4055,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,210374339960840,vm,云服务器ECS(包月),i-uf6ilgwpv13wyn5cu6tw,2021-03-26 14:46:59,续费,1月,2021-08-20 16:57:57,424,424,424,,是,424,869,,,0.15,63.6,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-15 00:00:00,0.511,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp19f0ivnbjcrpv9s396,2017-02-15 11:12:41,后付费,,2021-08-22 00:00:00,0.145,0.16,0.16,,是,0.16,869,,,0.15,0.024,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-27 00:00:00,0.052,0.02,0.02,,是,0.02,869,,,0.15,0.003,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1gp11ilqycf7tn1x8d,2019-11-20 15:14:38,后付费,,2021-08-20 00:00:00,0.627,0.56,0.56,,是,0.56,869,,,0.15,0.084,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-14 00:00:00,0.314,0.26,0.26,,是,0.26,869,,,0.15,0.039,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-10 00:00:00,0.594,0.54,0.54,,是,0.54,869,,,0.15,0.081,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-29 00:00:00,2.4,1.2,1.2,,是,1.2,869,,,0.15,0.18,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-hangzhou,2018-04-17 14:56:50,后付费,,2021-08-18 00:00:00,9.449877,9.36,9.36,,是,9.36,869,,,0.15,1.404,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,eip,弹性公网IP（后付费）,eip-bp135x76qnrflbwbvzoy7,2021-04-09 16:41:40,后付费,,2021-08-11 00:00:00,0.48,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,eip,弹性公网IP（后付费）,eip-bp135x76qnrflbwbvzoy7,2021-04-09 16:41:40,后付费,,2021-08-30 00:00:00,0.48,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-hangzhou,2018-04-17 14:56:50,后付费,,2021-08-24 00:00:00,9.774743,9.82,9.82,,是,9.82,869,,,0.15,1.473,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp19f0ivnbjcrpv9s396,2017-02-15 11:12:41,后付费,,2021-08-15 00:00:00,0.135,0.12,0.12,,是,0.12,869,,,0.15,0.018,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp19f0ivnbjcrpv9s396,2017-02-15 11:12:41,后付费,,2021-08-05 00:00:00,0.154,0.19,0.19,,是,0.19,869,,,0.15,0.0285,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-hangzhou,2018-04-17 14:56:50,后付费,,2021-08-14 00:00:00,9.351478,9.36,9.36,,是,9.36,869,,,0.15,1.404,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1gp11ilqycf7tn1x8d,2019-11-20 15:14:38,后付费,,2021-08-31 00:00:00,0.94,0.92,0.92,,是,0.92,869,,,0.15,0.138,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,eip,弹性公网IP（后付费）,eip-uf6fwiynxy4c0w02yc5tf,2021-03-26 15:07:40,后付费,,2021-08-23 00:00:00,0.01,0.01,0.01,,是,0.01,869,,,0.15,0.0015,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-10 00:00:00,0.677,0.6,0.6,,是,0.6,869,,,0.15,0.09,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,210350357460840,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lv,2019-01-15 08:33:05,续费,1月,2021-08-20 12:17:34,751,751,751,,是,751,869,,,0.15,112.65,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-21 00:00:00,0.527,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-04 00:00:00,2.4,1.2,1.2,,是,1.2,869,,,0.15,0.18,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-shanghai,2018-04-17 14:56:50,后付费,,2021-08-30 00:00:00,0.566184,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,oss,对象存储OSS,cn-shanghai;standard,2014-10-10 11:33:45,后付费,,2021-08-16 00:00:00,0.03283,0.01,0.01,,否,,869,后关联客户存量产品的非新购升级订单不参与计算,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-12 00:00:00,2.4,1.2,1.2,,是,1.2,869,,,0.15,0.18,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-hangzhou,2018-04-17 14:56:50,后付费,,2021-08-26 00:00:00,9.60435,9.62,9.62,,是,9.62,869,,,0.15,1.443,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,dypns_verify,号码认证,30523113,2014-10-10 11:33:45,后付费,,2021-08-01 00:00:00,120.56,120.56,120.56,,否,,869,后关联客户存量产品的非新购升级订单不参与计算,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,eip,弹性公网IP（后付费）,eip-bp135x76qnrflbwbvzoy7,2021-04-09 16:41:40,后付费,,2021-08-13 00:00:00,0.48,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-09 00:00:00,2.4,1.2,1.2,,是,1.2,869,,,0.15,0.18,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-shanghai,2018-04-17 14:56:50,后付费,,2021-08-31 00:00:00,0.568077,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-26 00:00:00,0.546,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-23xdpdhqa,2014-09-14 00:46:47,后付费,,2021-08-31 00:00:00,0,0.01,0.01,,否,,869,后关联客户存量产品的非新购升级订单不参与计算,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,eip,弹性公网IP（后付费）,eip-bp135x76qnrflbwbvzoy7,2021-04-09 16:41:40,后付费,,2021-08-01 00:00:00,0.48,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1gp11ilqycf7tn1x8d,2019-11-20 15:14:38,后付费,,2021-08-24 00:00:00,0.501,0.44,0.44,,是,0.44,869,,,0.15,0.066,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,oss,对象存储OSS,cn-shanghai;standard,2014-10-10 11:33:45,后付费,,2021-08-25 00:00:00,0.044562,0.01,0.01,,否,,869,后关联客户存量产品的非新购升级订单不参与计算,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-23xdpdhqa,2014-09-14 00:46:47,后付费,,2021-08-03 00:00:00,0,-0.01,-0.01,,否,,869,后关联客户存量产品的非新购升级订单不参与计算,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-23xdpdhqa,2014-09-14 00:46:47,后付费,,2021-08-28 00:00:00,0,0.02,0.02,,否,,869,后关联客户存量产品的非新购升级订单不参与计算,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-shanghai,2018-04-17 14:56:50,后付费,,2021-08-09 00:00:00,0.518544,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-24 00:00:00,0.567,0.52,0.52,,是,0.52,869,,,0.15,0.078,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-23 00:00:00,0.529,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,eip,弹性公网IP（后付费）,eip-bp135x76qnrflbwbvzoy7,2021-04-09 16:41:40,后付费,,2021-08-18 00:00:00,0.48,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,snapshot,快照,cn-shanghai,2018-04-17 14:56:50,后付费,,2021-08-24 00:00:00,0.560992,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lv,2019-01-15 08:33:05,后付费,,2021-08-31 00:00:00,5.67,5.59,5.59,,是,5.59,869,,,0.15,0.8385,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,D20216G1B9367287,15201,15201,S20197L0ZOT76288,2019-09-30 12:51:08,续费,12月,2021-08-20 17:00:57,69,69,69,,否,,869,产商品范围不满足条件,,0,0,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-06 00:00:00,0.52,0.46,0.46,,是,0.46,869,,,0.15,0.069,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp19f0ivnbjcrpv9s396,2017-02-15 11:12:41,后付费,,2021-08-19 00:00:00,0.142,0.18,0.18,,是,0.18,869,,,0.15,0.027,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-08 00:00:00,0.538,0.5,0.5,,是,0.5,869,,,0.15,0.075,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-27 00:00:00,2.4,1.2,1.2,,是,1.2,869,,,0.15,0.18,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lv,2019-01-15 08:33:05,后付费,,2021-08-30 00:00:00,4.157,4.11,4.11,,是,4.11,869,,,0.15,0.6165,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lv,2019-01-15 08:33:05,后付费,,2021-08-25 00:00:00,0.018,0.02,0.02,,是,0.02,869,,,0.15,0.003,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,eip,弹性公网IP（后付费）,eip-bp135x76qnrflbwbvzoy7,2021-04-09 16:41:40,后付费,,2021-08-09 00:00:00,0.48,0.48,0.48,,是,0.48,869,,,0.15,0.072,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,slb,传统型负载均衡CLB（按量付费）,lb-uf67iuo9chvc31gvlk9bt,2021-03-27 21:44:23,后付费,,2021-08-25 00:00:00,2.4,1.2,1.2,,是,1.2,869,,,0.15,0.18,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-04 00:00:00,0.423,0.37,0.37,,是,0.37,869,,,0.15,0.0555,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lv,2019-01-15 08:33:05,后付费,,2021-08-14 00:00:00,0.017,0.01,0.01,,是,0.01,869,,,0.15,0.0015,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1gp11ilqycf7tn1x8d,2019-11-20 15:14:38,后付费,,2021-08-22 00:00:00,0.566,0.49,0.49,,是,0.49,869,,,0.15,0.0735,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-21 00:00:00,0.117,0.1,0.1,,是,0.1,869,,,0.15,0.015,否
30523113,hi30523113@aliyun.com,上海邻里邻外信息科技有限公司,2016-09-26 10:50:22,,vm,云服务器ECS(包月),i-bp1ds93hpo89nm6aq6lu,2019-01-15 08:33:06,后付费,,2021-08-12 00:00:00,1.093,1,1,,是,1,869,,,0.15,0.15,否
