客户id,登录账号,客户名称,分销关系关联时间,订单号,产品id,产品名称,实例id,实例首购时间,订单类型,订单时长（月）,支付时间,原价,应付金额,实付金额,项目ID,是否算评级业绩,评级业绩,消费账号数,不返佣原因,合同返佣比例,佣金比例,佣金金额,是否伙伴与客户协同的订单,退款订单对应的正向订单,客户类型,认证类型,注册时间,本产品大类是否有历史消费
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-15 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-01 23:59:59,1.080504,1.08,1.08,,是,1.08,885,,,0.12,0.1296,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-16 23:59:59,1.063838,1.07,1.07,,是,1.07,885,,,0.12,0.1284,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-08 23:59:59,0.012,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-06 23:59:59,0.031,0.03,0.03,,是,0.03,885,,,0.12,0.0036,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-05 23:59:59,1.602791,1.57,1.57,,是,1.57,885,,,0.12,0.1884,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-24 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-30 23:59:59,0.161,0.16,0.16,,是,0.16,885,,,0.12,0.0192,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-11 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-09 23:59:59,1.636125,1.59,1.59,,是,1.59,885,,,0.12,0.1908,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-02 23:59:59,0.024,0.02,0.02,,是,0.02,885,,,0.12,0.0024,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-21 23:59:59,0.997174,1.03,1.03,,是,1.03,885,,,0.12,0.1236,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-22 23:59:59,1.130502,1.13,1.13,,是,1.13,885,,,0.12,0.1356,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-08 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-03 23:59:59,1.686126,1.62,1.62,,是,1.62,885,,,0.12,0.1944,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-29 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-14 23:59:59,1.569457,1.57,1.57,,是,1.57,885,,,0.12,0.1884,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-23 23:59:59,0.236,0.23,0.23,,是,0.23,885,,,0.12,0.0276,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-19 23:59:59,0.016,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-03 23:59:59,0.980508,1.04,1.04,,是,1.04,885,,,0.12,0.1248,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-17 23:59:59,0.026,0.02,0.02,,是,0.02,885,,,0.12,0.0024,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-01 23:59:59,1.586124,1.58,1.58,,是,1.58,885,,,0.12,0.1896,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-21 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-11 23:59:59,0.018,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-20 23:59:59,1.569457,1.57,1.57,,是,1.57,885,,,0.12,0.1884,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-16 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,D20230O1IDD60091,2a,2a,DT49H3H1UOFYHHD,2020-02-09 04:07:01,续费,12月,2023-01-24 19:34:53,79,72,72,,否,,885,产商品范围不满足条件,,0,0,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-22 23:59:59,1.536123,1.53,1.53,,是,1.53,885,,,0.12,0.1836,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-08 23:59:59,1.030506,1.07,1.07,,是,1.07,885,,,0.12,0.1284,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-13 23:59:59,1.047172,1.06,1.06,,是,1.06,885,,,0.12,0.1272,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-18 23:59:59,1.047172,1.08,1.08,,是,1.08,885,,,0.12,0.1296,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-21 23:59:59,0.103,0.1,0.1,,是,0.1,885,,,0.12,0.012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-02 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-05 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-10 23:59:59,1.080504,1.1,1.1,,是,1.1,885,,,0.12,0.132,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-24 23:59:59,0.358,0.35,0.35,,是,0.35,885,,,0.12,0.042,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-16 23:59:59,1.602791,1.59,1.59,,是,1.59,885,,,0.12,0.1908,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-04 23:59:59,0.019,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-19 23:59:59,1.619458,1.58,1.58,,是,1.58,885,,,0.12,0.1896,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-23 23:59:59,1.55279,1.56,1.56,,是,1.56,885,,,0.12,0.1872,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-06 23:59:59,1.130502,1.11,1.11,,是,1.11,885,,,0.12,0.1332,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-24 23:59:59,1.536123,1.54,1.54,,是,1.54,885,,,0.12,0.1848,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-31 23:59:59,1.395,1.39,1.39,,是,1.39,885,,,0.12,0.1668,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-10 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-29 23:59:59,1.38612,1.38,1.38,,是,1.38,885,,,0.12,0.1656,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-02 23:59:59,1.09717,1.09,1.09,,是,1.09,885,,,0.12,0.1308,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-15 23:59:59,1.55279,1.54,1.54,,是,1.54,885,,,0.12,0.1848,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-23 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-04 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-26 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-30 23:59:59,1.38612,1.38,1.38,,是,1.38,885,,,0.12,0.1656,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-22 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-11 23:59:59,1.536123,1.53,1.53,,是,1.53,885,,,0.12,0.1836,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-09 23:59:59,1.030506,1.07,1.07,,是,1.07,885,,,0.12,0.1284,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-31 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-10 23:59:59,1.586124,1.56,1.56,,是,1.56,885,,,0.12,0.1872,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-05 23:59:59,0.014,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-07 23:59:59,0.022,0.02,0.02,,是,0.02,885,,,0.12,0.0024,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-12 23:59:59,1.113836,1.1,1.1,,是,1.1,885,,,0.12,0.132,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-06 23:59:59,1.536123,1.55,1.55,,是,1.55,885,,,0.12,0.186,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-01 23:59:59,0.029,0.02,0.02,,是,0.02,885,,,0.12,0.0024,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-12 23:59:59,1.55279,1.56,1.56,,是,1.56,885,,,0.12,0.1872,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-17 23:59:59,1.063838,1.09,1.09,,是,1.09,885,,,0.12,0.1308,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-20 23:59:59,1.09717,1.09,1.09,,是,1.09,885,,,0.12,0.1308,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-28 23:59:59,0.016,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-18 23:59:59,1.619458,1.58,1.58,,是,1.58,885,,,0.12,0.1896,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-22 23:59:59,0.011,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-03 23:59:59,0.02,0.02,0.02,,是,0.02,885,,,0.12,0.0024,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-13 23:59:59,0.158,0.15,0.15,,是,0.15,885,,,0.12,0.018,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-05 23:59:59,1.063838,1.09,1.09,,是,1.09,885,,,0.12,0.1308,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-18 23:59:59,0.021,0.02,0.02,,是,0.02,885,,,0.12,0.0024,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-04 23:59:59,1.702793,1.63,1.63,,是,1.63,885,,,0.12,0.1956,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-01 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-hangzhou,2020-07-19 16:01:13,后付费,,2023-01-14 23:59:59,1.09717,1.09,1.09,,是,1.09,885,,,0.12,0.1308,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-28 23:59:59,1.38612,1.38,1.38,,是,1.38,885,,,0.12,0.1656,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,dcdn,全站加速,1106786763121102,2020-07-19 16:01:13,后付费,,2023-01-15 23:59:59,0.019,0.01,0.01,,是,0.01,885,,,0.12,0.0012,否,,自己,1,2020-04-13 15:32:01,无
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-17 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,eip,弹性公网IP（后付费）,eip-2zeese8ua7s73mfwgp41w,2020-11-06 18:24:14,后付费,,2023-01-07 23:59:59,0.48,0.48,0.48,,是,0.48,885,,,0.12,0.0576,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-07 23:59:59,1.55279,1.54,1.54,,是,1.54,885,,,0.12,0.1848,否,,自己,1,2020-04-13 15:32:01,有
1106786763121102,魔方天津,魔方（天津）网络科技有限公司,2020-04-13 15:32:01,,snapshot,快照,cn-beijing,2020-07-19 16:01:13,后付费,,2023-01-13 23:59:59,1.619458,1.6,1.6,,是,1.6,885,,,0.12,0.192,否,,自己,1,2020-04-13 15:32:01,有
