客户id,登录账号,客户名称,分销关系关联时间,订单号,产品id,产品名称,实例id,实例首购时间,订单类型,订单时长（月）,支付时间,原价,应付金额,实付金额,项目ID,是否算评级业绩,评级业绩,消费账号数,不返佣原因,合同返佣比例,佣金比例,佣金金额,是否伙伴与客户协同的订单,退款订单对应的正向订单,客户类型,认证类型,注册时间,本产品大类是否有历史消费
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-j6c6gt4172chleobezon,2021-08-31 17:05:58,后付费,,2023-01-23 23:59:59,0.001,0.02,0.02,,是,0.02,885,,5,0.05,0.001,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,220751456300353,vm,云服务器ECS(包月),i-wz9ioyb48q96nxxl5wem,2022-01-10 10:20:18,续费,1月,2023-01-09 09:11:34,491.39,319.4,319.4,,是,319.4,885,,5,0.05,15.97,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-bp16uggk51s4w9y8wy0n,2021-11-17 10:20:53,后付费,,2023-01-23 23:59:59,0.001,0.01,0.01,,是,0.01,885,,5,0.05,0.0005,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,slb_ealb_public_cn,应用型负载均衡(按量付费),alb-eepc6zu13a83w5voeo,2021-11-12 15:01:42,后付费,,2023-01-17 23:59:59,4.704,4.62,4.62,,是,4.62,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-bp19oryeuic8nbku8rk7,2021-11-09 14:14:13,后付费,,2023-01-10 23:59:59,0.001,0.05,0.05,,是,0.05,885,,5,0.05,0.0025,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-j6c1c4died0bz9wl9h0o,2021-10-11 15:46:11,后付费,,2023-01-06 23:59:59,0.001,0.02,0.02,,是,0.02,885,,5,0.05,0.001,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,eip,弹性公网IP（后付费）,eip-bp1dqhljcw35f61agxmtv,2021-09-26 10:35:12,后付费,,2023-01-11 23:59:59,1.738,1.36,1.36,,是,1.36,885,,5,0.05,0.068,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;ibu-app;ibu-app;cn-hangzhou,2021-09-10 17:19:08,后付费,,2023-01-19 23:59:59,1.195135,0.77,0.77,,是,0.77,885,,5,0.05,0.0385,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,hbrpost,混合云备份,v-000hkd76ver2qtzazryk,2021-10-12 10:15:47,后付费,,2023-01-16 23:59:59,16.182,16.08,16.08,,是,16.08,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;standard,2017-09-27 13:04:59,后付费,,2023-01-16 23:59:59,0,0.03,0.03,,是,0.03,885,,5,0.05,0.0015,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;cnmall;dbxz9h9jty-metas;cn-shanghai,2021-09-10 17:19:08,后付费,,2023-01-26 23:59:59,0.08,0.05,0.05,,是,0.05,885,,5,0.05,0.0025,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-j6c6gt4172chleobezom,2021-08-31 17:05:57,后付费,,2023-01-22 23:59:59,0.107,0.02,0.02,,是,0.02,885,,5,0.05,0.001,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-bp1hscrkjtsmm4wf4or9,2021-09-26 09:39:53,后付费,,2023-01-01 23:59:59,0.495,0.25,0.25,,是,0.25,885,,5,0.05,0.0125,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-bp1hscrkjtsmm4wf4or8,2021-09-26 09:39:53,后付费,,2023-01-11 23:59:59,1.311,0.87,0.87,,是,0.87,885,,5,0.05,0.0435,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-j6c6gt4172chleobezom,2021-08-31 17:05:57,后付费,,2023-01-19 23:59:59,0.109,0.05,0.05,,是,0.05,885,,5,0.05,0.0025,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;standard,2017-09-27 13:04:59,后付费,,2023-01-21 23:59:59,0,0.02,0.02,,是,0.02,885,,5,0.05,0.001,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,eu-central-1;standard,2017-09-27 13:04:59,后付费,,2023-01-09 23:59:59,1.78851,1.16,1.16,,是,1.16,885,,5,0.05,0.058,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-bp1hscrkjtsmm4wf4or8,2021-09-26 09:39:53,后付费,,2023-01-14 23:59:59,1.204,0.81,0.81,,是,0.81,885,,5,0.05,0.0405,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,rds,关系型数据库RDS(包月),rm-rj9398oel92s99p4s,2021-11-12 15:37:34,后付费,,2023-01-10 23:59:59,0.381,0.21,0.21,,是,0.21,885,,5,0.05,0.0105,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,cbs_post,数据库备份DBS（按量付费）,dbss1h69rio2kok,2021-11-15 11:09:28,后付费,,2023-01-06 23:59:59,3.548,3.55,3.55,,是,3.55,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,rds,关系型数据库RDS(包月),rm-bp128cvex6ech23p0,2021-07-07 09:57:12,后付费,,2023-01-13 23:59:59,0,0.01,0.01,,是,0.01,885,,5,0.05,0.0005,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,eip,弹性公网IP（后付费）,eip-bp12yh8vzg4iq49t3jw9k,2021-09-26 10:35:12,后付费,,2023-01-02 23:59:59,1.31,1,1,,是,1,885,,5,0.05,0.05,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;IA,2017-09-27 13:04:59,后付费,,2023-01-27 23:59:59,0.096,0.04,0.04,,是,0.04,885,,5,0.05,0.002,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;IA,2017-09-27 13:04:59,后付费,,2023-01-20 23:59:59,0.096,0.02,0.02,,是,0.02,885,,5,0.05,0.001,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,naspost,文件存储（按量付费）,12bee54814a,2021-10-12 09:08:16,后付费,,2023-01-08 23:59:59,57.228,57.12,57.12,,是,57.12,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-j6c1c4died0bz9wl9h0m,2021-10-11 15:46:12,后付费,,2023-01-20 23:59:59,0.036,0.04,0.04,,是,0.04,885,,5,0.05,0.002,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;cnmall;dbxz9h9jty-node-metrics;cn-shanghai,2021-09-10 17:19:08,后付费,,2023-01-19 23:59:59,0.16,0.1,0.1,,是,0.1,885,,5,0.05,0.005,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,ntr_postpay_public_cn,转发路由器,1685388259843499,2017-05-11 08:05:16,后付费,,2023-01-27 23:59:59,9.6,6.78,6.78,,是,6.78,885,产商品范围不满足条件|大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,naspost,文件存储（按量付费）,12bee54814a,2021-10-12 09:08:16,后付费,,2023-01-31 23:59:59,62.804,62.67,62.67,,是,62.67,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;standard-zrs,2017-09-27 13:04:59,后付费,,2023-01-20 23:59:59,101.82552,66.07,66.07,,是,66.07,885,,5,0.05,3.3035,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;standard-zrs,2017-09-27 13:04:59,后付费,,2023-01-29 23:59:59,91.67442,59.5,59.5,,是,59.5,885,,5,0.05,2.975,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,rds,关系型数据库RDS(包月),rm-j6ctdts3271kp981x,2021-09-06 10:10:12,后付费,,2023-01-17 23:59:59,0.048,0.01,0.01,,是,0.01,885,,5,0.05,0.0005,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,cms_naam_public_cn,网络分析与监控,cms_naam_public_cn-7mz2ulcnf15,2022-08-30 09:50:03,后付费,,2023-01-26 23:59:59,12.936,12.93,12.93,,是,12.93,885,产商品范围不满足条件|大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,无
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;cnmall;cnmall;cn-shanghai-b,2021-09-10 17:19:08,后付费,,2023-01-09 23:59:59,2.548667,1.65,1.65,,是,1.65,885,,5,0.05,0.0825,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;oss-log-1685388259843499-cn-shanghai;oss-log-store-metrics-result;cn-shanghai,2021-09-10 17:19:08,后付费,,2023-01-16 23:59:59,0.08039,0.05,0.05,,是,0.05,885,,5,0.05,0.0025,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-hangzhou;standard,2017-09-27 13:04:59,后付费,,2023-01-06 23:59:59,15.970958,10.35,10.35,,是,10.35,885,,5,0.05,0.5175,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,rds,关系型数据库RDS(包月),rm-rj9398oel92s99p4s,2021-11-12 15:37:34,后付费,,2023-01-11 23:59:59,0.381,0.18,0.18,,是,0.18,885,,5,0.05,0.009,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-wz9ioyb48q96nxxl5wem,2022-01-10 10:20:18,后付费,,2023-01-19 23:59:59,0,0.01,0.01,,是,0.01,885,,5,0.05,0.0005,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,us-west-1;standard,2017-09-27 13:04:59,后付费,,2023-01-07 23:59:59,158.159853,102.7,102.7,,是,102.7,885,,5,0.05,5.135,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,slb_ealb_public_cn,应用型负载均衡(按量付费),alb-65l6uo3c9bj8f4sh8w,2021-09-26 10:35:12,后付费,,2023-01-04 23:59:59,4.851,4.84,4.84,,是,4.84,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;oss-log-1685388259843499-cn-shanghai;oss-log-store-metrics;cn-shanghai,2021-09-10 17:19:08,后付费,,2023-01-18 23:59:59,0.094,0.06,0.06,,是,0.06,885,,5,0.05,0.003,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;standard,2017-09-27 13:04:59,后付费,,2023-01-11 23:59:59,0,0.03,0.03,,是,0.03,885,,5,0.05,0.0015,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,ntr_postpay_public_cn,转发路由器,1685388259843499,2017-05-11 08:05:16,后付费,,2023-01-30 23:59:59,9.6,6.75,6.75,,是,6.75,885,产商品范围不满足条件|大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,hbrpost,混合云备份,i-uf61g6cqgk9dld9fhqgp,2022-08-10 09:48:41,后付费,,2023-01-18 23:59:59,0.033,0.03,0.03,,是,0.03,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-j6c7qde7d6aqvr3s47y8,2021-09-01 11:29:51,后付费,,2023-01-01 23:59:59,0.001,0.04,0.04,,是,0.04,885,,5,0.05,0.002,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-hangzhou;standard-zrs,2017-09-27 13:04:59,后付费,,2023-01-04 23:59:59,1.299657,0.82,0.82,,是,0.82,885,,5,0.05,0.041,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-rj9e3ts1ihvqo3hc889y,2021-11-17 10:03:08,后付费,,2023-01-07 23:59:59,0.001,0.01,0.01,,是,0.01,885,,5,0.05,0.0005,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,eip,弹性公网IP（后付费）,eip-uf6hpyu26un67ecszmj95,2022-07-29 11:10:57,后付费,,2023-01-04 23:59:59,3.967,2.96,2.96,,是,2.96,885,,5,0.05,0.148,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;cnmall;dbxz9h9jty-metas;cn-shanghai-b,2021-09-10 17:19:08,后付费,,2023-01-04 23:59:59,0.08,0.05,0.05,,是,0.05,885,,5,0.05,0.0025,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,eip,弹性公网IP（后付费）,eip-uf6hpyu26un67ecszmj95,2022-07-29 11:10:57,后付费,,2023-01-14 23:59:59,3.995,2.96,2.96,,是,2.96,885,,5,0.05,0.148,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-j6cf6uwn59rt5cl388cl,2021-10-11 16:15:22,后付费,,2023-01-04 23:59:59,0.116,0.1,0.1,,是,0.1,885,,5,0.05,0.005,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,eip,弹性公网IP（后付费）,eip-rj9om8nulpdjz036msck1,2021-11-12 15:01:43,后付费,,2023-01-17 23:59:59,0.748,0.5,0.5,,是,0.5,885,,5,0.05,0.025,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,ntr_postpay_public_cn,转发路由器,1685388259843499,2017-05-11 08:05:16,后付费,,2023-01-19 23:59:59,8.4,5.78,5.78,,是,5.78,885,产商品范围不满足条件|大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,eip,弹性公网IP（后付费）,eip-j6cdbr5swn2tt5wnmzctb,2021-09-06 13:37:46,后付费,,2023-01-12 23:59:59,1.344,0.96,0.96,,是,0.96,885,,5,0.05,0.048,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;ibu-app;ibu-app-metrics-result;cn-hangzhou-b,2021-09-10 17:19:08,后付费,,2023-01-11 23:59:59,0.080487,0.05,0.05,,是,0.05,885,,5,0.05,0.0025,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;standard-zrs,2017-09-27 13:04:59,后付费,,2023-01-08 23:59:59,119.57219,77.65,77.65,,是,77.65,885,,5,0.05,3.8825,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,ntr_postpay_public_cn,转发路由器,1685388259843499,2017-05-11 08:05:16,后付费,,2023-01-04 23:59:59,8.4,5.83,5.83,,是,5.83,885,产商品范围不满足条件|大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,hbrpost,混合云备份,v-000hkd76ver2qtzazryk,2021-10-12 10:15:47,后付费,,2023-01-31 23:59:59,17.142,17.05,17.05,,是,17.05,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-bp1hscrkjtsmm4wf4or8,2021-09-26 09:39:53,后付费,,2023-01-19 23:59:59,0.604,0.35,0.35,,是,0.35,885,,5,0.05,0.0175,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,snapshot,快照,cn-qingdao,2017-11-27 18:31:03,后付费,,2023-01-25 23:59:59,0.749736,0.52,0.52,,是,0.52,885,,5,0.05,0.026,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,eip,弹性公网IP（后付费）,eip-uf6u37swd88c3ko67l13z,2022-02-10 11:07:11,后付费,,2023-01-21 23:59:59,0.48,0.26,0.26,,是,0.26,885,,5,0.05,0.013,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,rds,关系型数据库RDS(包月),rm-bp128cvex6ech23p0,2021-07-07 09:57:12,后付费,,2023-01-06 23:59:59,0,0.02,0.02,,是,0.02,885,,5,0.05,0.001,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,eip,弹性公网IP（后付费）,eip-rj9c3mw7q8azddyfhre6x,2021-11-12 15:01:43,后付费,,2023-01-01 23:59:59,0.74,0.48,0.48,,是,0.48,885,,5,0.05,0.024,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-rj9e3ts1ihvqo3hc889y,2021-11-17 10:03:08,后付费,,2023-01-18 23:59:59,0.002,0.03,0.03,,是,0.03,885,,5,0.05,0.0015,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;oss-log-1685388259843499-cn-shanghai;oss-log-store-metrics;cn-shanghai-b,2021-09-10 17:19:08,后付费,,2023-01-06 23:59:59,0.094,0.06,0.06,,是,0.06,885,,5,0.05,0.003,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,hbrpost,混合云备份,i-uf69i0rb2ams58z1igid,2022-08-10 09:59:17,后付费,,2023-01-25 23:59:59,0.033,0.03,0.03,,是,0.03,885,大客户合同用户不参与返佣,,0,0,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-j6c1c4died0bz9wl9h0n,2021-10-11 15:46:13,后付费,,2023-01-07 23:59:59,0.042,0.04,0.04,,是,0.04,885,,5,0.05,0.002,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,cn-shanghai;standard,2017-09-27 13:04:59,后付费,,2023-01-20 23:59:59,0,0.02,0.02,,是,0.02,885,,5,0.05,0.001,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,vm,云服务器ECS(包月),i-bp19oryeuic8nbku8rk7,2021-11-09 14:14:13,后付费,,2023-01-17 23:59:59,0.001,0.03,0.03,,是,0.03,885,,5,0.05,0.0015,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,oss,对象存储OSS,eu-central-1;standard,2017-09-27 13:04:59,后付费,,2023-01-17 23:59:59,1.4477,0.93,0.93,,是,0.93,885,,5,0.05,0.0465,否,,自己,1,2009-05-07 08:41:18,有
1685388259843499,科沃斯小家电,科沃斯机器人股份有限公司,2017-02-28 13:30:43,,sls,日志服务,1685388259843499;cnmall;cnmall;cn-shanghai-b,2021-09-10 17:19:08,后付费,,2023-01-04 23:59:59,2.445754,1.58,1.58,,是,1.58,885,,5,0.05,0.079,否,,自己,1,2009-05-07 08:41:18,有
