客户id,登录账号,客户名称,分销关系关联时间,订单号,产品id,产品名称,实例id,实例首购时间,订单类型,订单时长（月）,支付时间,原价,应付金额,实付金额,项目ID,是否算评级业绩,评级业绩,消费账号数,不返佣原因,合同返佣比例,佣金比例,佣金金额,是否伙伴与客户协同的订单
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,rds,关系型数据库RDS(包月),rm-uf6a26d8t1d9x1f30,2019-11-04 17:38:22,后付费,,2021-07-25 00:00:00,0.833,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-beijing,2020-01-28 11:25:19,后付费,,2021-07-06 00:00:00,4.969704,4.8,4.8,,是,4.8,873,,,0.15,0.72,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-21 00:00:00,2.428967,2.4,2.4,,是,2.4,873,,,0.15,0.36,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,rds,关系型数据库RDS(包月),rm-uf6a26d8t1d9x1f30,2019-11-04 17:38:22,后付费,,2021-07-23 00:00:00,0.522,0.45,0.45,,是,0.45,873,,,0.15,0.0675,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-22 00:00:00,2.513832,2.4,2.4,,是,2.4,873,,,0.15,0.36,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-beijing,2020-01-28 11:25:19,后付费,,2021-07-19 00:00:00,4.980408,4.8,4.8,,是,4.8,873,,,0.15,0.72,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-08 00:00:00,2.322562,2.4,2.4,,是,2.4,873,,,0.15,0.36,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-11 00:00:00,2.32836,2.4,2.4,,是,2.4,873,,,0.15,0.36,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-12 00:00:00,2.321246,2.4,2.4,,是,2.4,873,,,0.15,0.36,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,rds,关系型数据库RDS(包月),rm-uf6a26d8t1d9x1f30,2019-11-04 17:38:22,后付费,,2021-07-26 00:00:00,0.989,0.91,0.91,,是,0.91,873,,,0.15,0.1365,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-beijing,2020-01-28 11:25:19,后付费,,2021-07-17 00:00:00,4.979568,4.8,4.8,,是,4.8,873,,,0.15,0.72,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,vm,云服务器ECS(包月),i-2ze57e1aj6hjeg252x5n,2020-02-24 15:33:19,后付费,,2021-07-21 00:00:00,0.026,0.02,0.02,,是,0.02,873,,,0.15,0.003,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,vm,云服务器ECS(包月),i-2ze57e1aj6hjeg252x5n,2020-02-24 15:33:19,后付费,,2021-07-22 00:00:00,0.116,0.09,0.09,,是,0.09,873,,,0.15,0.0135,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,vm,云服务器ECS(包月),i-2ze57e1aj6hjeg252x5n,2020-02-24 15:33:19,后付费,,2021-07-20 00:00:00,0.098,0.08,0.08,,是,0.08,873,,,0.15,0.012,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-25 00:00:00,2.628352,2.64,2.64,,是,2.64,873,,,0.15,0.396,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,rds,关系型数据库RDS(包月),rm-uf6a26d8t1d9x1f30,2019-11-04 17:38:22,后付费,,2021-07-30 00:00:00,0.882,0.75,0.75,,是,0.75,873,,,0.15,0.1125,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,rds,关系型数据库RDS(包月),rm-uf6a26d8t1d9x1f30,2019-11-04 17:38:22,后付费,,2021-07-31 00:00:00,0.776,0.72,0.72,,是,0.72,873,,,0.15,0.108,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-beijing,2020-01-28 11:25:19,后付费,,2021-07-18 00:00:00,4.980696,4.8,4.8,,是,4.8,873,,,0.15,0.72,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-29 00:00:00,2.542778,2.41,2.41,,是,2.41,873,,,0.15,0.3615,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-beijing,2020-01-28 11:25:19,后付费,,2021-07-07 00:00:00,4.971264,4.8,4.8,,是,4.8,873,,,0.15,0.72,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-01 00:00:00,2.379048,2.4,2.4,,是,2.4,873,,,0.15,0.36,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-30 00:00:00,2.539632,2.4,2.4,,是,2.4,873,,,0.15,0.36,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,vm,云服务器ECS(包月),i-2ze57e1aj6hjeg252x5n,2020-02-24 15:33:19,后付费,,2021-07-27 00:00:00,0.031,0.02,0.02,,是,0.02,873,,,0.15,0.003,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-shanghai,2020-01-28 11:25:19,后付费,,2021-07-04 00:00:00,2.348735,2.4,2.4,,是,2.4,873,,,0.15,0.36,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-beijing,2020-01-28 11:25:19,后付费,,2021-07-13 00:00:00,4.967616,4.8,4.8,,是,4.8,873,,,0.15,0.72,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,vm,云服务器ECS(包月),i-2ze57e1aj6hjeg252x5n,2020-02-24 15:33:19,后付费,,2021-07-28 00:00:00,0.045,0.03,0.03,,是,0.03,873,,,0.15,0.0045,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,vm,云服务器ECS(包月),i-2ze57e1aj6hjeg252x5n,2020-02-24 15:33:19,后付费,,2021-07-07 00:00:00,0.224,0.17,0.17,,是,0.17,873,,,0.15,0.0255,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,vm,云服务器ECS(包月),i-2ze57e1aj6hjeg252x5n,2020-02-24 15:33:19,后付费,,2021-07-16 00:00:00,0.147,0.11,0.11,,是,0.11,873,,,0.15,0.0165,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-beijing,2020-01-28 11:25:19,后付费,,2021-07-23 00:00:00,4.971936,4.8,4.8,,是,4.8,873,,,0.15,0.72,否
1447271033258316,康康云主机,无锡文思海辉信息技术有限公司,2019-10-14 14:07:38,,snapshot,快照,cn-beijing,2020-01-28 11:25:19,后付费,,2021-07-15 00:00:00,4.976112,4.8,4.8,,是,4.8,873,,,0.15,0.72,否
